iter	Logloss
217	0.06288823876
218	0.06260340803
219	0.06239550386
220	0.06204371666
221	0.0617924211
222	0.06142344562
223	0.06092821188
224	0.06062919781
225	0.06040180896
226	0.06021335153
227	0.06000148716
228	0.05977352263
229	0.05959525037
230	0.05939794892
231	0.05906116745
232	0.05897246783
233	0.05869712007
234	0.05845943217
235	0.05816453013
236	0.05793438306
237	0.05777956202
238	0.05763293973
239	0.05740417177
240	0.05704378093
241	0.05674376733
242	0.05648691105
243	0.05627266803
244	0.05605074501
245	0.05571060434
246	0.05546273126
247	0.05522177271
248	0.05489674532
249	0.05462831842
250	0.05442872688
251	0.05423076117
252	0.05397058364
253	0.05376743045
254	0.05338356942
255	0.05318366157
256	0.05290268033
257	0.05279217747
258	0.05257305063
259	0.05233606493
260	0.05207255349
261	0.05185869638
262	0.05158001787
263	0.05126903781
264	0.05112550903
265	0.05093261061
266	0.05067416645
267	0.05042618582
268	0.05021265134
269	0.0500047282
270	0.04983752679
271	0.04957682418
272	0.04932201759
273	0.04909317371
274	0.04894025686
275	0.04856789053
276	0.04843699517
277	0.04833493462
278	0.04825843824
279	0.04806027325
280	0.04790968128
281	0.04772218859
282	0.04758352783
283	0.04735680955
284	0.0472851274
285	0.04714992074
286	0.04692405334
287	0.046686454
288	0.04643473143
289	0.04614881576
290	0.04599215379
291	0.04577688594
292	0.04562578786
293	0.04551185937
294	0.04538224823
295	0.04524126575
296	0.04504589694
297	0.04487681349
298	0.04467119941
299	0.04445063653
300	0.04419239164
301	0.04408329004
302	0.04395330249
303	0.04378282411
304	0.04357650466
305	0.04345463362
306	0.04327937896
307	0.04312214764
308	0.04300503391
309	0.04287617242
310	0.04280187123
311	0.04271930486
312	0.04251318784
313	0.04235454262
314	0.04215092445
315	0.04196997938
316	0.04184761174
317	0.04167982516
318	0.04155031207
319	0.04145141146
320	0.04126636385
321	0.0410482492
322	0.04086587441
323	0.04065642982
324	0.04041518659
325	0.04036855302
326	0.04025113247
327	0.04015376279
328	0.04008588902
329	0.0399858655
330	0.03969858021
331	0.03952670374
332	0.03931822073
333	0.03916774579
334	0.03897894991
335	0.03877257984
336	0.03860628625
337	0.03848851459
338	0.03836886404
339	0.03824965317
340	0.03818950368
341	0.03807667595
342	0.03797067418
343	0.03780008509
344	0.03763418372
345	0.03743471237
346	0.03735570133
347	0.03725960955
348	0.03712220453
349	0.03698591292
350	0.03686001842
351	0.03670344819
352	0.03652860158
353	0.03636810594
354	0.03626505534
355	0.03611799654
356	0.03599499628
357	0.03579479743
358	0.03567093047
359	0.03551998107
360	0.03544436403
361	0.03533981728
362	0.03522781511
363	0.0351326944
364	0.03501624492
365	0.03492026384
366	0.03476549025
367	0.03463179239
368	0.0345392243
369	0.03442983801
370	0.03427180959
371	0.03413380359
372	0.03406435143
373	0.03398287949
374	0.03386720496
375	0.03367895629
376	0.03357273943
377	0.03345535051
378	0.03331933725
379	0.03325915297
380	0.03305209335
381	0.03300870829
382	0.03288018526
383	0.03273732706
384	0.03265028174
385	0.03254526369
386	0.03242354132
387	0.03229200069
388	0.03218344314
389	0.03203485973
390	0.03194635622
391	0.03185385772
392	0.03168076979
393	0.03161591044
394	0.0314229962
395	0.03132206805
396	0.0312471026
397	0.03110406094
398	0.03099927697
399	0.03090561761
400	0.03082289941
401	0.03076833912
402	0.0306773336
403	0.03055004417
404	0.03044714224
405	0.03033366607
406	0.03019089643
407	0.03012656217
408	0.03004812997
409	0.02987185679
410	0.02969856958
411	0.02958059548
412	0.02946620201
413	0.0293644641
414	0.02927634016
415	0.02911499049
416	0.0290522694
417	0.02898480999
418	0.02885769453
419	0.02869643026
420	0.0286776035
421	0.02859169373
422	0.02849046508
423	0.02837625507
424	0.02829105384
425	0.02819171988
426	0.02810594929
427	0.02806577161
428	0.02800429994
429	0.02787887991
430	0.02776549863
431	0.02765680822
432	0.0276178515
433	0.02753185633
434	0.02746506749
435	0.02735520358
436	0.02729327327
437	0.02720718321
438	0.02710897215
439	0.02703696104
440	0.02696773978
441	0.02689262567
442	0.02680126905
443	0.0267322534
444	0.02663120188
445	0.02652591338
446	0.02645351321
447	0.02634306887
448	0.02625906013
449	0.02622363026
450	0.02613429011
451	0.02609002412
452	0.02596710452
453	0.02586698295
454	0.02578117282
455	0.02568730786
456	0.02559335433
457	0.025518071
458	0.02541996274
459	0.02535115902
460	0.02528578409
461	0.02521272916
462	0.02511099599
463	0.02506940756
464	0.02499492449
465	0.02491863055
466	0.02486201108
467	0.02477684464
468	0.02468283418
469	0.02462679039
470	0.02458191551
471	0.02447729917
472	0.02435150589
473	0.02422242141
474	0.02418255846
475	0.02405899516
476	0.02397979433
477	0.02386642728
478	0.02378459
479	0.02372429501
480	0.02362960607
481	0.02355461215
482	0.02347511557
483	0.02340915231
484	0.02333874805
485	0.02329627712
486	0.02320449665
487	0.02313231789
488	0.02308175892
489	0.02301415243
490	0.02292830908
491	0.02284923952
492	0.02278208377
493	0.02269292708
494	0.02264857253
495	0.02261335775
496	0.0225547645
497	0.02251157081
498	0.02242235876
499	0.02236205903
500	0.0223215081
501	0.02228124818
502	0.02220722692
503	0.02212806246
504	0.02209239852
505	0.02205774519
506	0.02200008348
507	0.02189461944
508	0.02183886349
509	0.02177160336
510	0.02170772458
511	0.02162554885
512	0.021564607
513	0.02151080902
514	0.02146046988
515	0.02138688513
516	0.02134206718
517	0.02125018548
518	0.02117978123
519	0.02112178897
520	0.02109724807
521	0.02105204897
522	0.02099546746
523	0.02094270697
524	0.02089878418
525	0.02079322049
526	0.02074754377
527	0.02067039578
528	0.02062057065
529	0.02054571591
530	0.02049236709
531	0.02045087672
532	0.02036424893
533	0.02030920785
534	0.02026974502
535	0.02022533828
536	0.02018146293
537	0.02008332463
538	0.02001909158
539	0.01996049201
540	0.01990239063
541	0.01982841998
542	0.01977496203
543	0.01972126684
544	0.01967075848
545	0.01963022495
546	0.01955959611
547	0.01953037698
548	0.01947881531
549	0.01942861693
550	0.0193583993
551	0.01930080876
552	0.01924755166
553	0.0192230155
554	0.01919171189
555	0.01910420318
556	0.01904396671
557	0.01899949354
558	0.01892312526
559	0.01886303429
560	0.01881865759
561	0.01879181395
562	0.01873956589
563	0.01868847709
564	0.01865030482
565	0.01859625062
566	0.01857267921
567	0.01851966251
568	0.01845690188
569	0.01840545249
570	0.0183773879
571	0.01834565095
572	0.01829412407
573	0.01825523693
574	0.0182206516
575	0.01817400222
576	0.01813264945
577	0.01807831532
578	0.0180053616
579	0.01794574668
580	0.01788146302
581	0.01778337374
582	0.01772785345
583	0.01768908967
584	0.01765487443
585	0.01762096285
586	0.01755956394
587	0.01752839001
588	0.01750615027
589	0.0174493331
590	0.01737570723
591	0.01731162917
592	0.01726018137
593	0.01722028362
594	0.01717594963
595	0.01708873825
596	0.01704221223
597	0.01700231922
598	0.01696643387
599	0.01692831694
600	0.01686958136
601	0.01683573936
602	0.01679645684
603	0.01670822219
604	0.01666796227
605	0.01664246453
606	0.01659281337
607	0.01652262579
608	0.01648650161
609	0.01645052927
610	0.01641214032
611	0.01636874419
612	0.01635472375
613	0.0163196355
614	0.01628530006
615	0.01625225833
616	0.01619680604
617	0.01616616194
618	0.01613517938
619	0.01610774741
620	0.01608359399
621	0.01601687474
622	0.01594093506
623	0.01587108277
624	0.01583462805
625	0.01578206209
626	0.0157564489
627	0.01571592328
628	0.01568559707
629	0.01562938722
630	0.01560304019
631	0.01555309802
632	0.0155254209
633	0.01545866212
634	0.01541259316
635	0.01538164224
636	0.01532510659
637	0.01527447013
638	0.01524980112
639	0.01521748532
640	0.01516721102
641	0.01511517805
642	0.01503850453
643	0.01499649541
644	0.01494817591
645	0.01488412316
646	0.01483739154
647	0.01478428627
648	0.0147668655
649	0.01469534309
650	0.01466001444
651	0.01461139603
652	0.01457099693
653	0.01452804679
654	0.01450545594
655	0.01446121209
656	0.01438242721
657	0.01433673308
658	0.01428506386
659	0.01423728842
660	0.01421796346
661	0.0141963848
662	0.01414149397
663	0.01410627286
664	0.01407424648
665	0.01404104027
666	0.01401652626
667	0.01398957665
668	0.01395634355
669	0.01390531961
670	0.01387729613
671	0.0138284737
672	0.01378337424
673	0.01374687524
674	0.01371471601
675	0.0136914103
676	0.01367050222
677	0.01363208638
678	0.01359916801
679	0.01358220115
680	0.01355122492
681	0.0135135018
682	0.01348750113
683	0.01345995844
684	0.01342908502
685	0.01339866233
686	0.01337879649
687	0.01334572945
688	0.01332621946
689	0.01329920185
690	0.01326561844
691	0.01323041948
692	0.01320908516
693	0.01316693292
694	0.01313496585
695	0.01308575515
696	0.01305208475
697	0.01303611426
698	0.01298001591
699	0.01294065668
700	0.01291089667
701	0.0128867899
702	0.0128490312
703	0.0128099432
704	0.01278736659
705	0.01276895577
706	0.01274336946
707	0.01273186685
708	0.01269636265
709	0.0126728284
710	0.01261529875
711	0.01257892469
712	0.01254522425
713	0.01252550549
714	0.01250153632
715	0.01246691304
716	0.01243365463
717	0.01240110714
718	0.01236671397
719	0.01233872687
720	0.01232025517
721	0.012282759
722	0.01224430679
723	0.01221892766
724	0.01218135717
725	0.01214835893
726	0.01212551028
727	0.01210180444
728	0.01206740416
729	0.0120197758
730	0.01199085954
731	0.01195595079
732	0.01193252329
733	0.01190752691
734	0.01189400861
735	0.01187849598
736	0.01183540983
737	0.01179550259
738	0.01176748228
739	0.01173187053
740	0.01170087691
741	0.01167251419
742	0.01164622647
743	0.011625917
744	0.01159307375
745	0.01156246445
746	0.01154026819
747	0.01151284491
748	0.0114834708
749	0.01145600561
750	0.01142632783
751	0.01140267339
752	0.01136038592
753	0.01132723427
754	0.01128374324
755	0.01125229571
756	0.01122230163
757	0.01121033642
758	0.01118686148
759	0.01115773645
760	0.01112740392
761	0.01110920028
762	0.01107978188
763	0.01104821415
764	0.01102712024
765	0.01099484951
766	0.0109776217
767	0.0109593722
768	0.01093109093
769	0.01090685685
770	0.01087688332
771	0.01084095526
772	0.01082665489
773	0.01080497818
774	0.01076660662
775	0.01074315699
776	0.01073227039
777	0.01071784429
778	0.01069434879
779	0.0106748562
780	0.01064870211
781	0.0106367108
782	0.010607721
783	0.01059489701
784	0.01057483743
785	0.01055227346
786	0.01054092268
787	0.01051528339
788	0.01049052186
789	0.01045228
790	0.01043184796
791	0.01041348617
792	0.01036170624
793	0.01034840383
794	0.01030269547
795	0.01026963397
796	0.01025593775
797	0.01023653688
798	0.01020234774
799	0.01018731037
800	0.01017650364
801	0.01014711291
802	0.01012377478
803	0.01009284284
804	0.01006882068
805	0.01006009448
806	0.01003920538
807	0.01002352669
808	0.01001077703
809	0.009991957378
810	0.009968855685
811	0.009948093104
812	0.009922184161
813	0.009913043596
814	0.009900020327
815	0.009886664142
816	0.009865547294
817	0.009848626297
818	0.009834409749
819	0.009811738237
820	0.009782308765
821	0.009757361404
822	0.009726840663
823	0.009701591226
824	0.009677409335
825	0.009649354229
826	0.009620008579
827	0.009579365922
828	0.009559291315
829	0.009535507974
830	0.009514337353
831	0.0094958182
832	0.00946445212
833	0.00944797712
834	0.009426690255
835	0.009406660722
836	0.009401124508
837	0.009395062429
838	0.009376405681
839	0.009363552429
840	0.009347708466
841	0.00931649896
842	0.00930086139
843	0.009279255843
844	0.009259506245
845	0.009236916183
846	0.00921935624
847	0.009208908524
848	0.009195133228
849	0.009176980204
850	0.009147874949
851	0.009129337608
852	0.009098824775
853	0.009089340223
854	0.009067120244
855	0.00903917901
856	0.009011955008
857	0.008981991763
858	0.00894880532
859	0.008928273645
860	0.008917401284
861	0.00889885129
862	0.008884423605
863	0.008869410747
864	0.008850476437
865	0.00884200724
866	0.008827407166
867	0.008810424488
868	0.008804104617
869	0.008794716539
870	0.008780288854
871	0.008770246806
872	0.008753497407
873	0.008735017792
874	0.008718789513
875	0.008691759252
876	0.008671131102
877	0.008635157179
878	0.008608914529
879	0.008589149905
880	0.008583168485
881	0.008574782319
882	0.008554406427
883	0.008546212419
884	0.008532221242
885	0.008513505977
886	0.008487902273
887	0.008467517682
888	0.008452417839
889	0.008423843194
890	0.008410025987
891	0.008390973061
892	0.008360987674
893	0.008345880714
894	0.00832465632
895	0.008317777371
896	0.008301825073
897	0.008293632647
898	0.008263996782
899	0.008241417792
900	0.008227977784
901	0.008215598997
902	0.008194042478
903	0.008180086886
904	0.008153344466
905	0.008138912036
906	0.008119957957
907	0.008112920062
908	0.008097524469
909	0.008082812896
910	0.008066892229
911	0.008047218544
912	0.008026226638
913	0.008006878753
914	0.007981700486
915	0.007952490059
916	0.007929601875
917	0.007915503943
918	0.007906200479
919	0.007892612596
920	0.007876011863
921	0.007861554128
922	0.007845658766
923	0.007831323602
924	0.007819009658
925	0.007807578218
926	0.007799530504
927	0.007787468817
928	0.007765558822
929	0.007751948007
930	0.007747463524
931	0.007736815742
932	0.007732555839
933	0.007724663907
934	0.007707236023
935	0.00768828827
936	0.007678228034
937	0.007655139784
938	0.007646582811
939	0.007635080202
940	0.007620068925
941	0.007610656333
942	0.007603207236
943	0.007591990887
944	0.007583021129
945	0.007567718057
946	0.007542241667
947	0.007530111974
948	0.00751911467
949	0.007490417455
950	0.007468063045
951	0.007451569856
952	0.007442692619
953	0.00742940365
954	0.007420284436
955	0.007406387361
956	0.007393425772
957	0.007377814298
958	0.007358641964
959	0.007353953461
960	0.00734289764
961	0.00733838627
962	0.007314912122
963	0.007302459793
964	0.007287022289
965	0.007273530881
966	0.007263871568
967	0.007245757291
968	0.007235188587
969	0.007217842943
970	0.007197229819
971	0.007187823553
972	0.00717864345
973	0.007167718106
974	0.007152802513
975	0.007143382014
976	0.007137028139
977	0.007121308328
978	0.007111372244
979	0.00710335537
980	0.00708382877
981	0.007073368401
982	0.007064827244
983	0.00705698434
984	0.007043764959
985	0.007033745843
986	0.007018032359
987	0.007003878282
988	0.00698795287
989	0.006978975995
990	0.006966976779
991	0.006957378356
992	0.006948558055
993	0.006935035016
994	0.006921762653
995	0.006911720605
996	0.006892735685
997	0.006880813966
998	0.006856832141
999	0.006843366038
6
998	0.006081257293
999	0.006079446815
05343969782
998	0.005331267172
999	0.005321030988
